faq_id,question_date,atomic_id,question,answer,category
22944,2010-01-01,22944_A01,工作輪調或新手編目需要訓練多久才可獨立從事分編工作？,目前我國大學圖書館相關學系有關分類編目課程，必修通常是兩學期4學分，一年下來學習時間約三十餘週；另外，還有選修課程大致與必修課程相彷彿。如此訓練出來的編目人員從事編目工作，尚需三、五個月的適應期，至於工作輪調或新手編目，需要訓練多久才可獨立從事分編工作？這問題不易回答；但假如換為相關的問題，譬如問新手編目須具備那些基礎知識？也許更具有意義性。這裡就以試擬之問題，略舉一些書目，或許對分編知識的進修或入門有一些幫助吧！ 1. 中文圖書分類編目學∕ 黃淵泉撰。臺北：臺灣學生書局，1986。 2. 圖書分類編目∕陳和琴等編著。臺北蘆洲：國立空中大學，1996。 3. 圖書分類法導論∕王省吾撰。臺北：中國文化大學出版社，1982。 4. 圖書分類學：圖書分類理論與實踐∕白國應撰。北京：書目文獻出版社，1981。 5. 圖書分類∕北京大學圖書館學系《圖書分類》編寫組編著。北京：書目文獻出版社，1983。 6. 圖書館目錄∕李紀有、沈迪飛編著。北京：書目文獻出版社，1986。 7. 圖書館目錄∕李紀有、赫彥生、劉維英主編。北京：學苑出版社，1989。 8. 文獻編目概論∕謝宗昭主編。南京：南京大學出版社，1990。 9. 新編圖書館目錄∕黃俊貴、羅健雄編著。北京：書目文獻出版社，1986。 10. 圖書館目錄∕李紀有、沈迪飛、余惠芳編著。北京：書目文獻出版社，1982。 11. 圖書館文獻編目∕傅椿徽主編。武漢：武漢大學出版社，1989。 分編知識尤其是分類知識，最好對各科都具備一些基本而概括的知識。要取得這方面知識可以涉獵各科概論或各科史，再不然可置備些詞典、百科全書、手冊等綜合性和專科性工具書，如： 1. 分卷本辭海。臺北：臺灣東華書局，1993。 ＊包括教育文藝辭海、中外歷史辭海、中外地理辭海等10卷。 2. 辭海∕夏征農主編。臺北：臺灣東華書局，1992。 ＊大陸版三卷本。 3. 中國大百科全書∕《中國大百科全書》編輯委員會編。臺北：錦繡出版事業公司，1992。 4. 簡明大英百科全書。臺北：中華書局，1988。 5. 大美百科全書。臺北：光復書局，1990。 6. 大辭典。臺北：三民書局，1985。 7. 中文百科詞典∕《中文百科詞典》編審部編。臺北：百科文化事業公司，1987。 8. 環華百科全書。臺北：環華出版社，1982。 至於本館對新手編目人員之訓練步驟，簡述如後，提供參考： 1. 熟悉規範工具書； 2. 介紹規範工具及參考工具的使用法； 3. 教機讀編目格式（MARC）； 4. 編目系統模組詳細說明； 5. 由資深編目人員選書、逐筆審核，指導新人分類編目實作，為時約一至三個月； 6. 依新人個別狀況調整指導方式。,編目政策與管理
22945,2010-01-01,22945_A01,外包編目建檔時，同類書和同一著者之分類號及著者號難以一致，應如何改進？,首先，需編訂外包建檔注意事項或本館目單位工作手冊，詳細記錄編目政策、工作流程及注意事項。其次，要求外包單位來館或透過電腦連線查檢館藏書目記錄，參考現有分類號、著者號及輔助區分號。第三，採訪部門應嚴格查對館藏資料，避免重複購入複本及增訂本，並注意多卷書、套書等是否齊全。第四，對已編書目之錯誤索書號碼，可考量人力物力進行更正；因換用新分類法導致的類號衝突，建議編訂「目錄改編」要點作為規範。,編目政策與管理
22946,2010-01-01,22946_A01,若要採西編，是否須回溯舊書？,若西文書數量很多，回溯工作可以外包處理；若數量不多，則可自行改編。,其他
22946,2010-01-01,22946_A02,採西編時是否只需處理新書？,原則上新舊書應保持一致，但若西文書數量不多，可選擇自行改編新書。,其他
22947,2010-01-01,22947_A01,貴館已啟用《中文圖書分類法》（2007年版）並停用《中國圖書分類法》（增訂7版），其他各館是否需要跟進此分類法？,其他各館是否要跟進，各館可斟酌本身之人力、財力及條件，通盤考慮後再做決定。,其他
22947,2010-01-01,22947_A02,本館依新類號標引的目錄，應如何與依舊類號標引的目錄相銜接？,本館於啟用新版分類法之際，採用『斷限改進法』，並編訂有『臺灣相關類目新舊版類號對照表』、『分類號從新及從舊原則』等相關文件，以作為進行目錄銜接作業之輔助，俾減少新舊類號間銜接所帶來之衝擊。如欲知其詳，請上網連線至國家圖書館編目園地（http://catweb.ncl.edu.tw/）檢閱相關內容。,其他
22948,2010-01-01,22948_A01,作者簽名本應如何於編目時標註其類型?,有關作者簽名本（簡稱簽名本）共有作者簽名、作者蓋章、作者簽名並蓋章三種情況。,編目法
22948,2010-01-01,22948_A02,館藏為複本情況時，應如何著錄簽名本?,欄位300 __ $a本書c.2（or c.3）為簽名本,編目法
22948,2010-01-01,22948_A03,館藏為單一本且為簽名本時，應如何著錄?,欄位300 __ $a本書正本為簽名本,編目法
22949,2010-01-01,22949_A01,有關人名權威標目，是否只有《中國機讀編目格式》書上所列之‘$2cst’、‘$a’、‘$b’、‘$c’等分欄可用？,答案應是肯定的，‘$f’亦可使用。只是習慣上多用於西洋人名，即著錄其生卒年代；至於中國人名，則依據《中國編目規則》多予以省略。（提醒注意：並非表示本分欄不可使用）,編目法
22950,2010-01-01,22950_A01,CMARK第三版「附錄8 語文代碼」中「fin – Finnish」是否翻譯有誤？,非常感謝 臺端的細心和指教。有關《中國機讀編目格式》（第3版）「附錄8 語文代碼」，或許出於編印時的誤植吧？將「fin – Finnish」（頁129）之中譯誤為「荷蘭語」，確有疏失之處。,機讀編目格式
22950,2010-01-01,22950_A02,「fin – Finnish」一詞是否已進行勘誤？,我們會依 臺端的建議，加以訂正（語文代碼「fin – Finnish」正確應為「芬蘭語」）。,其他
22951,2010-01-01,22951_A01,《中國機讀編目格式》第三版與第四版的差別是什麼？,"非常抱歉，在此不能詳述《中國機讀編目格式》第三版與第四版二者之異同，茲僅就主要差異之處，歸納為四點，簡述如下： 1. 主要參考藍本之不同：第三版以UNIMARC為參考藍本編輯而成，第四版部分欄位間採USMARC特性，並參考TEI header等電子資源組織標準。 2. 有無相關款目段之不同：第四版刪除4__段並散入各有關欄位，因電腦及網路科技進步使全文檢索成為可能，為節省編目流程並符合時代潮流而刪除。 3. 有無欄位856之不同：第四版因電子資源興盛而新增欄位856以記錄相關資訊。 4. 附註段（300段）是否詳分之不同：第三版可依內容性質細分欄位，第四版僅保留327, 328, 330等欄位，其餘內容均記錄於300段。",機讀編目格式
22951,2010-01-01,22951_A02,許多著錄內容的欄號都改變了，例如相關附註從3__段變更至5__段，連接欄從4__段變更至5__段，這麼做是於什麼原因？,"4__段刪除並散入各有關欄位，因電腦及網路科技進步使全文檢索成為可能，為節省編目作業流程並符合時代潮流而刪除。欄位856新增係因電子資源興盛，需記錄尋取電子資源所需資訊。附註段（300段）不再細分係因第四版僅保留327, 328, 330等欄位，其餘內容均記錄於300段。",機讀編目格式
22952,2010-01-01,22952_A01,版權頁上若出現「First published 2008」，是否在欄位205須敘明「1st ed.」或可省略？編目規則有特別說明嗎？,編目規則並無特別規定，惟依一般編目習慣，版次項對於「第1版」，通常省略不著錄。故如本題「第1版」，可不必著錄。,編目法
22952,2010-01-01,22952_A02,每次編目時，請問6xx段（主題分析段）660欄位是否須加以記錄？例如Opening markets for trade in services : countries and sectors in bilateral and WTO negotiations乙書是否有合適之地區代碼，提供選用？,欄位660係針對文獻內容涉及地區時，著錄其地區代碼。本題WTO並未涉及具體的地區，故本欄位可不必著錄。,編目法
22953,2010-01-01,22953_A01,目前《中國機讀編目格式》最新的版本是哪一種版本？,《中國機讀編目格式》前後已出版過5個版本，如連同其前身《中文圖書機讀編目格式》2個版本在內，已有7個版本之多。最新之版本應為『民國90年版』。,機讀編目格式
22953,2010-01-01,22953_A02,其中『4__』段（連接款目段）目前是否還在使用？,目前圖資界採用之《中國機讀編目格式》版本仍以第3版為主，故『4__』段（連接款目段）也仍在使用，並未取消不用。,編目法
22954,2010-01-01,22954_A01,《中國機讀編目格式》是否有第四版？有無相關且可聯結之訊息？,《中國機讀編目格式》確曾於民國86年6月出版第4版，該版內容有較大的改變，整個4__段刪除，並依性質分別散入2__、3__、5__、7__等相關各段。另外，又增加了欄位856，以記錄『電子資源位址及取得方法』。目前本館編目園地上只有《中國機讀編目格式》民國90年版（91年11月出版）及第3版，並無第4版。,機讀編目格式
22954,2010-01-01,22954_A02,《中國編目規則》第三版和第二版有何不同？,"第2版出版於民國73年，係中國機讀編目格式工作小組依據國際圖書館協會聯盟編訂之UNIMARC Handbook（1983），並參考美國國會圖書館之MARC Formats for Bibliographic Data（1980），針對《中國機讀編目格式》第1版加以修訂，分訂2冊。第3版出版於78年10月，係以《國際機讀編目格式手冊》（UNIMARC Manual, ed.）為藍本，並參考國際機讀編目計畫、美國國會圖書館書目服務部之修訂建議書，再加上中央圖書館歷來編目實務經驗，加以修訂而成。增附『中國機讀編目格式簡編』（MINIMARC），提供中小型圖書館簡略編目參考。第2版與第3版二者內容基本上差異不大，惟第3版較偏重編目實務，例如所舉實例中除附有卡片目錄格式外，另附有機讀編目格式；附錄中又增附了『中國機讀編目格式簡編』（MINIMARC），都是具體的例證。",機讀編目格式
22955,2010-01-01,22955_A01,MARC欄位042和欄位801兩者有何不同？,"欄位042（審查機構），通常用於記錄聯合目錄中的審查機構；欄位801（出處欄），則用以記錄建置該筆書目紀錄的建置機構，二者性質並不相同。 例如有A, B, C三所圖書館擬合作建置聯合目錄，並以A圖書館為審查機構。有關欄位042及801 書目紀錄記錄方式如下：欄位801記錄建置書目紀錄的來源圖書館或出處圖書館（即A, B, C三所圖書館），欄位042則只記錄審查機構A圖書館。",機讀編目格式
22955,2010-01-01,22955_A02,MARC欄位661之『年代代碼』是否一定要記錄，Marc 21 or AACR-II有無特殊規定？,欄位661之『年代代碼』，不一定須記錄，端視圖書館本身的編目政策而定。Marc 21 or AACR-II對此並無特殊的規定。,編目法
22955,2010-01-01,22955_A03,年代若為『To 231 B.C.』應如何記錄？,檢閱：《中國機讀編目格式》第3版，頁106-108：『附錄6，年代代碼』部分，欄位661可記錄為『d7』。,機讀編目格式
22956,2010-01-01,22956_A01,西文多卷書整套著錄時，是否可直接利用MARC 21 Tag505 $t檢索單冊題名，以取代Tag740 Analytical title？,MARC 21 Tag505性質即相當於CMARC欄位327（內容註），記錄之作用，主要是為了進一步揭示叢書、多卷書、彙編書或論文集等文獻，它們有那些內容，以幫助讀者認識並選擇某一特定文獻。MARC 21 Tag740主要用來記錄內容分析附加款目，假如附加款目另編製有書目紀錄，即具有連接二筆書目紀錄間的功能。其性質及功能與欄位505並不相同，故若非基於人力、財力不足的考慮，自不宜偏廢其中之任一者。,機讀編目格式
